CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C03282,Female,28.0,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card,55.11,1278.7,No
C00685,Female,49.0,0,Yes,Yes,0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,53.73,59.8,No
C00217,Male,20.0,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,54.665,158.45,No
C04203,Male,40.0,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,23.68,789.58,No
C04522,Male,55.0,0,Yes,No,23,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,59.1,1388.9,Yes
C03692,Male,69.0,1,Yes,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,52.81,1270.99,No
C00781,Female,31.0,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,75.83,2678.14,No
C03059,Male,40.0,0,Yes,No,54,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,57.06,3119.03,No
C04930,Male,34.0,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,462.49,No
C03437,Male,61.0,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,71.88,3994.94,Yes
C05871,Female,41.0,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,89.32,3042.9,No
C06241,Female,51.0,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,30.95,140.69,No
C01380,Female,70.0,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card,74.63,4396.58,No
C07176,Male,46.0,0,No,No,40,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card,39.57,1513.06,No
C06067,Female,18.0,0,Yes,No,4,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,48.52,331.54,Yes
C07193,Male,26.0,0,Yes,No,57,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,55.07,3394.55,No
C00518,Female,73.0,1,No,Yes,53,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,32.56,1718.09,No
C06026,Male,69.0,1,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,55.01,2336.63,Yes
C00272,Male,18.0,0,No,No,28,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,66.08,1748.64,Yes
C04590,Male,61.0,0,Yes,Yes,18,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,47.97,1054.87,No
C03494,Male,41.0,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,32.61,1072.75,No
C02734,Female,51.0,0,No,Yes,33,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card,66.22,2232.52,No
C06862,Male,60.0,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,60.07,2778.62,Yes
C01304,Female,32.0,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,75.47,2471.36,No
C01364,Female,62.0,0,Yes,No,33,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,63.03,2121.05,No
C05486,Male,40.0,0,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,65.38,131.33,Yes
C01311,Female,18.0,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.68,4569.06,No
C01033,Male,54.0,0,No,Yes,19,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,61.92,1260.27,No
C05934,Male,45.0,0,Yes,No,26,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,45.41,1263.11,No
C04031,Male,70.0,1,No,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,65.58,1364.66,Yes
C05422,Female,35.0,0,No,No,45,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,55.62,2788.91,No
C01746,Male,24.0,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card,79.9,757.53,No
C03365,Male,41.0,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,79.5,6182.47,No
C05728,Male,31.0,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.58,2277.06,Yes
C01442,Male,42.0,0,No,No,46,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,59.48,2567.04,No
C02699,Male,22.0,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.62,1475.1,No
C02505,Female,24.0,0,No,No,63,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,48.09,2931.29,No
C03100,Male,48.0,0,No,No,41,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,65.19,2876.85,No
C03266,Male,43.0,0,No,No,56,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card,70.45,3980.84,No
C00643,Male,18.0,0,No,Yes,39,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,59.44,2429.45,Yes
C02530,Male,52.0,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,79.84,5342.76,No
C02599,Male,28.0,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.13,782.54,No
C06609,Male,18.0,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,25.62,103.71,Yes
C04186,Female,32.0,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,77.5,1057.17,No
C04924,Female,42.0,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.0,636.12,No
C07224,Female,31.0,0,No,Yes,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer,64.95,1250.54,No
C01738,Male,32.0,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,78.01,3612.94,No
C04798,Female,46.0,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,67.35,15.11,Yes
C00689,Female,35.0,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer,43.86,2380.96,No
C00644,Male,65.0,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card,86.21,1751.09,No
C02528,Male,69.0,1,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.94,1255.11,No
C01019,Female,37.0,0,No,No,14,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,58.25,864.12,Yes
C04022,Female,47.0,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card,65.18,2735.5,No
C01874,Female,26.0,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.91,1238.95,No
C01292,Male,37.0,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,79.85,4200.94,No
C07182,Female,54.0,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer,77.58,2360.09,No
C01503,Male,18.0,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.81,4449.11,No
C02940,Female,56.0,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,56.82,317.2,No
C04140,Female,38.0,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.04,1408.12,No
C06887,Female,52.0,0,No,No,31,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer,42.97,1395.76,No
C03508,Male,55.0,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,604.06,No
C02275,Male,67.0,1,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,71.33,119.9,Yes
C06817,Male,47.0,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,31.22,137.3,No
C05704,Male,31.0,0,No,No,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,68.62,1635.49,Yes
C04633,Female,71.0,1,No,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,78.55,1.31,Yes
C05784,Male,59.0,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer,42.05,3333.59,No
C03328,Male,70.0,1,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,56.25,1767.22,No
C01457,Female,47.0,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer,72.01,4663.0,No
C07023,Male,37.0,0,No,No,46,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,63.23,3272.9,No
C05374,Male,51.0,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.98,1871.12,Yes
C03188,Male,28.0,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,69.1,4269.92,No
C07046,Female,42.0,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,78.31,2176.57,No
C06727,Female,54.0,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,84.79,1113.05,Yes
C00978,Female,36.0,0,Yes,No,46,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,44.26,2137.58,No
C04649,Female,64.0,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,20.98,1013.83,No
C05526,Male,18.0,0,Yes,No,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,47.15,322.37,No
C01235,Female,43.0,0,No,No,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,57.96,1541.79,No
C01618,Male,24.0,0,No,No,33,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,72.47,2567.59,Yes
C01224,Female,72.0,1,No,No,17,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,51.71,973.12,No
C02010,Female,51.0,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,82.68,1930.61,Yes
C02709,Male,51.0,0,No,No,10,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,52.9,678.64,Yes
C01645,Female,50.0,0,No,No,0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,75.14,89.175,No
C02442,Male,20.0,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,39.7,1758.79,No
C00870,Female,39.0,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,59.84,2044.75,No
C02579,Female,54.0,0,No,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.79,147.25,No
C04068,Male,45.0,0,Yes,No,26,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card,63.25,1433.36,No
C04398,Male,42.0,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,52.8,2051.64,No
C05439,Male,63.0,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.07,991.89,No
C04792,Female,65.0,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.68,1820.04,No
C01682,Female,55.0,0,Yes,No,32,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,68.53,2285.04,No
C05079,Female,39.0,0,No,No,51,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.78,3204.75,No
C02000,Female,24.0,0,Yes,No,14,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,58.78,864.12,No
C03390,Male,35.0,0,Yes,No,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,34.13,165.21,No
C00903,Male,54.0,0,No,Yes,5,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,67.55,492.51,No
C06167,Female,46.0,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.14,878.0,Yes
C01298,Female,48.0,0,No,Yes,34,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,65.05,2241.74,Yes
C03301,Female,65.0,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,27.46,1492.7,No
C07249,Male,55.0,0,Yes,Yes,15,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,49.17,750.91,No
C04521,Male,51.0,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,77.66,2806.1,No
C04318,Male,53.0,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,31.67,705.49,No
C03727,Male,25.0,0,No,No,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,76.01,1471.75,No
C01359,Male,56.0,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,68.34,1253.99,No
C05416,Male,54.0,0,No,Yes,42,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card,53.0,2419.73,Yes
C01118,Male,51.0,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,27.74,926.25,No
C06048,Female,39.0,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.81,735.64,No
C04020,Female,42.0,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,77.97,104.5,Yes
C06345,Male,53.0,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,28.63,419.33,No
C03858,Male,53.0,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,38.55,1518.64,No
C04912,Male,25.0,0,No,No,21,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,36.66,812.77,Yes
C05321,Female,19.0,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.05,1733.72,No
C06801,Female,18.0,0,No,No,25,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card,56.7,1453.92,No
C05631,Female,46.0,0,Yes,No,6,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.64,516.41,Yes
C06381,Female,32.0,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.03,190.19,No
C06065,Female,30.0,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.57,1031.57,No
C05627,Male,46.0,0,No,No,43,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,76.71,3282.42,No
C06561,Male,54.0,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,28.88,1898.55,No
C01407,Male,44.0,0,Yes,No,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,56.34,988.12,No
C00680,Male,34.0,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.27,1210.76,No
C03694,Female,40.0,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.11,1324.77,Yes
C01836,Female,46.0,0,Yes,No,0,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,60.86,51.06,Yes
C04400,Male,64.0,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.87,801.7,No
C01929,Male,39.0,0,Yes,No,67,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,81.78,5636.81,No
C06926,Male,29.0,0,No,No,52,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,63.9,4222.06,Yes
C04097,Female,50.0,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,90.78,4401.45,No
C00682,Female,33.0,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card,73.4,1960.97,No
C05498,Male,52.0,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,79.51,4627.19,No
C01761,Female,65.0,0,No,No,72,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,53.26,4390.75,No
C06578,Female,18.0,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,61.61,4244.57,No
C00316,Female,50.0,0,Yes,Yes,24,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card,45.61,1183.81,No
C01916,Male,18.0,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.71,102.58,No
C00003,Male,58.0,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.22,15.04,Yes
C03804,Male,48.0,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,69.89,1308.45,No
C02776,Male,21.0,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,74.57,12.12,Yes
C07241,Female,58.0,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,50.67,63.46,No
C00235,Female,61.0,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,74.88,1483.87,No
C03938,Male,23.0,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.93,1585.88,No
C04405,Male,33.0,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer,61.26,2233.02,No
C02806,Female,18.0,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.07,505.45,Yes
C00133,Female,46.0,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,25.26,506.6,No
C02342,Female,80.0,1,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.32,77.41,No
C01227,Male,28.0,0,Yes,No,12,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,48.5,664.08,No
C06439,Male,44.0,0,No,No,35,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,58.59,2327.62,No
C04714,Male,44.0,0,No,No,15,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,62.44,1086.45,No
C00476,Male,45.0,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,18.0,26.33,No
C01928,Female,25.0,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,27.19,1699.62,No
C03944,Female,47.0,0,Yes,No,32,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,60.9,1967.6,No
C02112,Male,43.0,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,76.95,4487.85,No
C03819,Female,43.0,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,91.38,5029.67,No
C00024,Female,24.0,0,No,No,65,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,34.23,1923.32,No
C05621,Male,29.0,0,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,66.05,4421.53,No
C07119,Female,54.0,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,20.18,1283.4850000000001,No
C02794,Female,44.0,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.09,158.54,No
C07042,Female,48.0,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card,66.65,2467.48,No
C04916,Male,55.0,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,23.74,1210.72,No
C02899,Male,42.0,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.89,439.33,No
C06169,Female,42.0,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.78,1215.83,Yes
